fecha,anio,mes,provincia,empleo_registrado,sector,fuente
2023-07-01,2023,7,Tierra del Fuego,3669,HyG,SIPA-AFIP/OEDE
2023-07-01,2023,7,Tucuman,5255,HyG,SIPA-AFIP/OEDE
2023-04-01,2023,4,Capital Federal,98316,HyG,SIPA-AFIP/OEDE
2023-04-01,2023,4,Catamarca,1521,HyG,SIPA-AFIP/OEDE
2023-04-01,2023,4,Chaco,1351,HyG,SIPA-AFIP/OEDE
2023-04-01,2023,4,Chubut,3744,HyG,SIPA-AFIP/OEDE
2023-04-01,2023,4,Cordoba,22364,HyG,SIPA-AFIP/OEDE
2023-04-01,2023,4,Corrientes,3679,HyG,SIPA-AFIP/OEDE
2023-04-01,2023,4,Entre Rios,4423,HyG,SIPA-AFIP/OEDE
2023-04-01,2023,4,Formosa,596,HyG,SIPA-AFIP/OEDE
2023-04-01,2023,4,Jujuy,2092,HyG,SIPA-AFIP/OEDE
2023-04-01,2023,4,La Pampa,1273,HyG,SIPA-AFIP/OEDE
2023-04-01,2023,4,La Rioja,1303,HyG,SIPA-AFIP/OEDE
2023-04-01,2023,4,Mendoza,14376,HyG,SIPA-AFIP/OEDE
2023-04-01,2023,4,Misiones,5150,HyG,SIPA-AFIP/OEDE
2023-04-01,2023,4,Neuquen,8690,HyG,SIPA-AFIP/OEDE
2023-04-01,2023,4,Partidos de GBA,52815,HyG,SIPA-AFIP/OEDE
2023-04-01,2023,4,Resto de Buenos Aires,37232,HyG,SIPA-AFIP/OEDE
2023-04-01,2023,4,Rio Negro,9295,HyG,SIPA-AFIP/OEDE
2023-04-01,2023,4,Salta,6283,HyG,SIPA-AFIP/OEDE
2023-04-01,2023,4,San Juan,3185,HyG,SIPA-AFIP/OEDE
2023-04-01,2023,4,San Luis,2065,HyG,SIPA-AFIP/OEDE
2023-04-01,2023,4,Santa Cruz,4542,HyG,SIPA-AFIP/OEDE
2023-04-01,2023,4,Santa Fe,16366,HyG,SIPA-AFIP/OEDE
