fecha,anio,mes,provincia,empleo_registrado,sector,fuente
2010-09-01,2010,9,Salta,364,HyG,SIPA-AFIP
2010-09-01,2010,9,San Juan,2202,HyG,SIPA-AFIP
2010-09-01,2010,9,San Luis,1459,HyG,SIPA-AFIP
2010-09-01,2010,9,Santa Cruz,2748,HyG,SIPA-AFIP
2010-09-01,2010,9,Santa Fe,12487,HyG,SIPA-AFIP
2010-09-01,2010,9,Santiago del Estero,2245,HyG,SIPA-AFIP
2010-09-01,2010,9,Tierra del Fuego,1691,HyG,SIPA-AFIP
2010-09-01,2010,9,Tucumán,4667,HyG,SIPA-AFIP
2010-08-01,2010,8,Buenos Aires,60539,HyG,SIPA-AFIP
2010-08-01,2010,8,CABA,85114,HyG,SIPA-AFIP
2010-08-01,2010,8,Catamarca,1042,HyG,SIPA-AFIP
2010-08-01,2010,8,Chaco,1316,HyG,SIPA-AFIP
2010-08-01,2010,8,Chubut,2833,HyG,SIPA-AFIP
2010-08-01,2010,8,Corrientes,2399,HyG,SIPA-AFIP
2010-08-01,2010,8,Córdoba,15964,HyG,SIPA-AFIP
2010-08-01,2010,8,Entre Ríos,3214,HyG,SIPA-AFIP
2010-08-01,2010,8,Formosa,553,HyG,SIPA-AFIP
2010-08-01,2010,8,Jujuy,1417,HyG,SIPA-AFIP
2010-08-01,2010,8,La Pampa,861,HyG,SIPA-AFIP
2010-08-01,2010,8,La Rioja,731,HyG,SIPA-AFIP
2010-08-01,2010,8,Mendoza,8679,HyG,SIPA-AFIP
2010-08-01,2010,8,Misiones,3709,HyG,SIPA-AFIP
2010-08-01,2010,8,Neuquén,4479,HyG,SIPA-AFIP
2010-08-01,2010,8,Río Negro,6195,HyG,SIPA-AFIP
2010-08-01,2010,8,Salta,364,HyG,SIPA-AFIP
2010-08-01,2010,8,San Juan,2202,HyG,SIPA-AFIP
2010-08-01,2010,8,San Luis,1459,HyG,SIPA-AFIP
2010-08-01,2010,8,Santa Cruz,2748,HyG,SIPA-AFIP
2010-08-01,2010,8,Santa Fe,12487,HyG,SIPA-AFIP
2010-08-01,2010,8,Santiago del Estero,2245,HyG,SIPA-AFIP
2010-08-01,2010,8,Tierra del Fuego,1691,HyG,SIPA-AFIP
2010-08-01,2010,8,Tucumán,4667,HyG,SIPA-AFIP
2010-07-01,2010,7,Buenos Aires,60539,HyG,SIPA-AFIP
2010-07-01,2010,7,CABA,85114,HyG,SIPA-AFIP
2010-07-01,2010,7,Catamarca,1042,HyG,SIPA-AFIP
2010-07-01,2010,7,Chaco,1316,HyG,SIPA-AFIP
2010-07-01,2010,7,Chubut,2833,HyG,SIPA-AFIP
2010-07-01,2010,7,Corrientes,2399,HyG,SIPA-AFIP
2010-07-01,2010,7,Córdoba,15964,HyG,SIPA-AFIP
2010-07-01,2010,7,Entre Ríos,3214,HyG,SIPA-AFIP
2010-07-01,2010,7,Formosa,553,HyG,SIPA-AFIP
2010-07-01,2010,7,Jujuy,1417,HyG,SIPA-AFIP
2010-07-01,2010,7,La Pampa,861,HyG,SIPA-AFIP
2010-07-01,2010,7,La Rioja,731,HyG,SIPA-AFIP
2010-07-01,2010,7,Mendoza,8679,HyG,SIPA-AFIP
2010-07-01,2010,7,Misiones,3709,HyG,SIPA-AFIP
2010-07-01,2010,7,Neuquén,4479,HyG,SIPA-AFIP
2010-07-01,2010,7,Río Negro,6195,HyG,SIPA-AFIP
2010-07-01,2010,7,Salta,364,HyG,SIPA-AFIP
2010-07-01,2010,7,San Juan,2202,HyG,SIPA-AFIP
2010-07-01,2010,7,San Luis,1459,HyG,SIPA-AFIP
2010-07-01,2010,7,Santa Cruz,2748,HyG,SIPA-AFIP
2010-07-01,2010,7,Santa Fe,12487,HyG,SIPA-AFIP
2010-07-01,2010,7,Santiago del Estero,2245,HyG,SIPA-AFIP
2010-07-01,2010,7,Tierra del Fuego,1691,HyG,SIPA-AFIP
2010-07-01,2010,7,Tucumán,4667,HyG,SIPA-AFIP
2010-06-01,2010,6,Buenos Aires,59575,HyG,SIPA-AFIP
2010-06-01,2010,6,CABA,84103,HyG,SIPA-AFIP
2010-06-01,2010,6,Catamarca,1044,HyG,SIPA-AFIP
2010-06-01,2010,6,Chaco,1275,HyG,SIPA-AFIP
2010-06-01,2010,6,Chubut,2751,HyG,SIPA-AFIP
2010-06-01,2010,6,Corrientes,2350,HyG,SIPA-AFIP
2010-06-01,2010,6,Córdoba,15922,HyG,SIPA-AFIP
2010-06-01,2010,6,Entre Ríos,3316,HyG,SIPA-AFIP
2010-06-01,2010,6,Formosa,544,HyG,SIPA-AFIP
2010-06-01,2010,6,Jujuy,1393,HyG,SIPA-AFIP
2010-06-01,2010,6,La Pampa,860,HyG,SIPA-AFIP
2010-06-01,2010,6,La Rioja,682,HyG,SIPA-AFIP
2010-06-01,2010,6,Mendoza,8452,HyG,SIPA-AFIP
2010-06-01,2010,6,Misiones,3636,HyG,SIPA-AFIP
2010-06-01,2010,6,Neuquén,4232,HyG,SIPA-AFIP
2010-06-01,2010,6,Río Negro,5202,HyG,SIPA-AFIP
2010-06-01,2010,6,Salta,368,HyG,SIPA-AFIP
2010-06-01,2010,6,San Juan,2147,HyG,SIPA-AFIP
2010-06-01,2010,6,San Luis,1521,HyG,SIPA-AFIP
2010-06-01,2010,6,Santa Cruz,2833,HyG,SIPA-AFIP
2010-06-01,2010,6,Santa Fe,12294,HyG,SIPA-AFIP
2010-06-01,2010,6,Santiago del Estero,1958,HyG,SIPA-AFIP
2010-06-01,2010,6,Tierra del Fuego,1655,HyG,SIPA-AFIP
2010-06-01,2010,6,Tucumán,4600,HyG,SIPA-AFIP
2010-05-01,2010,5,Buenos Aires,59575,HyG,SIPA-AFIP
2010-05-01,2010,5,CABA,84103,HyG,SIPA-AFIP
2010-05-01,2010,5,Catamarca,1044,HyG,SIPA-AFIP
2010-05-01,2010,5,Chaco,1275,HyG,SIPA-AFIP
2010-05-01,2010,5,Chubut,2751,HyG,SIPA-AFIP
2010-05-01,2010,5,Corrientes,2350,HyG,SIPA-AFIP
2010-05-01,2010,5,Córdoba,15922,HyG,SIPA-AFIP
2010-05-01,2010,5,Entre Ríos,3316,HyG,SIPA-AFIP
2010-05-01,2010,5,Formosa,544,HyG,SIPA-AFIP
2010-05-01,2010,5,Jujuy,1393,HyG,SIPA-AFIP
2010-05-01,2010,5,La Pampa,860,HyG,SIPA-AFIP
2010-05-01,2010,5,La Rioja,682,HyG,SIPA-AFIP
2010-05-01,2010,5,Mendoza,8452,HyG,SIPA-AFIP
2010-05-01,2010,5,Misiones,3636,HyG,SIPA-AFIP
2010-05-01,2010,5,Neuquén,4232,HyG,SIPA-AFIP
2010-05-01,2010,5,Río Negro,5202,HyG,SIPA-AFIP
2010-05-01,2010,5,Salta,368,HyG,SIPA-AFIP
2010-05-01,2010,5,San Juan,2147,HyG,SIPA-AFIP
2010-05-01,2010,5,San Luis,1521,HyG,SIPA-AFIP
2010-05-01,2010,5,Santa Cruz,2833,HyG,SIPA-AFIP
2010-05-01,2010,5,Santa Fe,12294,HyG,SIPA-AFIP
2010-05-01,2010,5,Santiago del Estero,1958,HyG,SIPA-AFIP
2010-05-01,2010,5,Tierra del Fuego,1655,HyG,SIPA-AFIP
2010-05-01,2010,5,Tucumán,4600,HyG,SIPA-AFIP
2010-04-01,2010,4,Buenos Aires,59575,HyG,SIPA-AFIP
2010-04-01,2010,4,CABA,84103,HyG,SIPA-AFIP
2010-04-01,2010,4,Catamarca,1044,HyG,SIPA-AFIP
2010-04-01,2010,4,Chaco,1275,HyG,SIPA-AFIP
2010-04-01,2010,4,Chubut,2751,HyG,SIPA-AFIP
2010-04-01,2010,4,Corrientes,2350,HyG,SIPA-AFIP
2010-04-01,2010,4,Córdoba,15922,HyG,SIPA-AFIP
2010-04-01,2010,4,Entre Ríos,3316,HyG,SIPA-AFIP
2010-04-01,2010,4,Formosa,544,HyG,SIPA-AFIP
2010-04-01,2010,4,Jujuy,1393,HyG,SIPA-AFIP
2010-04-01,2010,4,La Pampa,860,HyG,SIPA-AFIP
2010-04-01,2010,4,La Rioja,682,HyG,SIPA-AFIP
2010-04-01,2010,4,Mendoza,8452,HyG,SIPA-AFIP
2010-04-01,2010,4,Misiones,3636,HyG,SIPA-AFIP
2010-04-01,2010,4,Neuquén,4232,HyG,SIPA-AFIP
2010-04-01,2010,4,Río Negro,5202,HyG,SIPA-AFIP
2010-04-01,2010,4,Salta,368,HyG,SIPA-AFIP
2010-04-01,2010,4,San Juan,2147,HyG,SIPA-AFIP
2010-04-01,2010,4,San Luis,1521,HyG,SIPA-AFIP
2010-04-01,2010,4,Santa Cruz,2833,HyG,SIPA-AFIP
2010-04-01,2010,4,Santa Fe,12294,HyG,SIPA-AFIP
2010-04-01,2010,4,Santiago del Estero,1958,HyG,SIPA-AFIP
2010-04-01,2010,4,Tierra del Fuego,1655,HyG,SIPA-AFIP
2010-04-01,2010,4,Tucumán,4600,HyG,SIPA-AFIP
2010-03-01,2010,3,Buenos Aires,69206,HyG,SIPA-AFIP
2010-03-01,2010,3,CABA,83026,HyG,SIPA-AFIP
2010-03-01,2010,3,Catamarca,1092,HyG,SIPA-AFIP
2010-03-01,2010,3,Chaco,1318,HyG,SIPA-AFIP
2010-03-01,2010,3,Chubut,2972,HyG,SIPA-AFIP
2010-03-01,2010,3,Corrientes,2377,HyG,SIPA-AFIP
2010-03-01,2010,3,Córdoba,17600,HyG,SIPA-AFIP
2010-03-01,2010,3,Entre Ríos,3665,HyG,SIPA-AFIP
2010-03-01,2010,3,Formosa,552,HyG,SIPA-AFIP
2010-03-01,2010,3,Jujuy,1576,HyG,SIPA-AFIP
2010-03-01,2010,3,La Pampa,931,HyG,SIPA-AFIP
2010-03-01,2010,3,La Rioja,666,HyG,SIPA-AFIP
2010-03-01,2010,3,Mendoza,8524,HyG,SIPA-AFIP
2010-03-01,2010,3,Misiones,3728,HyG,SIPA-AFIP
2010-03-01,2010,3,Neuquén,4760,HyG,SIPA-AFIP
2010-03-01,2010,3,Río Negro,6031,HyG,SIPA-AFIP
2010-03-01,2010,3,Salta,365,HyG,SIPA-AFIP
2010-03-01,2010,3,San Juan,2219,HyG,SIPA-AFIP
2010-03-01,2010,3,San Luis,1652,HyG,SIPA-AFIP
2010-03-01,2010,3,Santa Cruz,3345,HyG,SIPA-AFIP
2010-03-01,2010,3,Santa Fe,12469,HyG,SIPA-AFIP
2010-03-01,2010,3,Santiago del Estero,1501,HyG,SIPA-AFIP
2010-03-01,2010,3,Tierra del Fuego,1755,HyG,SIPA-AFIP
2010-03-01,2010,3,Tucumán,4824,HyG,SIPA-AFIP
2010-02-01,2010,2,Buenos Aires,69206,HyG,SIPA-AFIP
2010-02-01,2010,2,CABA,83026,HyG,SIPA-AFIP
2010-02-01,2010,2,Catamarca,1092,HyG,SIPA-AFIP
2010-02-01,2010,2,Chaco,1318,HyG,SIPA-AFIP
2010-02-01,2010,2,Chubut,2972,HyG,SIPA-AFIP
2010-02-01,2010,2,Corrientes,2377,HyG,SIPA-AFIP
2010-02-01,2010,2,Córdoba,17600,HyG,SIPA-AFIP
2010-02-01,2010,2,Entre Ríos,3665,HyG,SIPA-AFIP
2010-02-01,2010,2,Formosa,552,HyG,SIPA-AFIP
2010-02-01,2010,2,Jujuy,1576,HyG,SIPA-AFIP
2010-02-01,2010,2,La Pampa,931,HyG,SIPA-AFIP
2010-02-01,2010,2,La Rioja,666,HyG,SIPA-AFIP
2010-02-01,2010,2,Mendoza,8524,HyG,SIPA-AFIP
2010-02-01,2010,2,Misiones,3728,HyG,SIPA-AFIP
2010-02-01,2010,2,Neuquén,4760,HyG,SIPA-AFIP
2010-02-01,2010,2,Río Negro,6031,HyG,SIPA-AFIP
2010-02-01,2010,2,Salta,365,HyG,SIPA-AFIP
2010-02-01,2010,2,San Juan,2219,HyG,SIPA-AFIP
2010-02-01,2010,2,San Luis,1652,HyG,SIPA-AFIP
2010-02-01,2010,2,Santa Cruz,3345,HyG,SIPA-AFIP
2010-02-01,2010,2,Santa Fe,12469,HyG,SIPA-AFIP
2010-02-01,2010,2,Santiago del Estero,1501,HyG,SIPA-AFIP
2010-02-01,2010,2,Tierra del Fuego,1755,HyG,SIPA-AFIP
2010-02-01,2010,2,Tucumán,4824,HyG,SIPA-AFIP
2010-01-01,2010,1,Buenos Aires,69206,HyG,SIPA-AFIP
2010-01-01,2010,1,CABA,83026,HyG,SIPA-AFIP
2010-01-01,2010,1,Catamarca,1092,HyG,SIPA-AFIP
2010-01-01,2010,1,Chaco,1318,HyG,SIPA-AFIP
2010-01-01,2010,1,Chubut,2972,HyG,SIPA-AFIP
2010-01-01,2010,1,Corrientes,2377,HyG,SIPA-AFIP
2010-01-01,2010,1,Córdoba,17600,HyG,SIPA-AFIP
2010-01-01,2010,1,Entre Ríos,3665,HyG,SIPA-AFIP
2010-01-01,2010,1,Formosa,552,HyG,SIPA-AFIP
2010-01-01,2010,1,Jujuy,1576,HyG,SIPA-AFIP
2010-01-01,2010,1,La Pampa,931,HyG,SIPA-AFIP
2010-01-01,2010,1,La Rioja,666,HyG,SIPA-AFIP
2010-01-01,2010,1,Mendoza,8524,HyG,SIPA-AFIP
2010-01-01,2010,1,Misiones,3728,HyG,SIPA-AFIP
2010-01-01,2010,1,Neuquén,4760,HyG,SIPA-AFIP
2010-01-01,2010,1,Río Negro,6031,HyG,SIPA-AFIP
2010-01-01,2010,1,Salta,365,HyG,SIPA-AFIP
2010-01-01,2010,1,San Juan,2219,HyG,SIPA-AFIP
2010-01-01,2010,1,San Luis,1652,HyG,SIPA-AFIP
2010-01-01,2010,1,Santa Cruz,3345,HyG,SIPA-AFIP
2010-01-01,2010,1,Santa Fe,12469,HyG,SIPA-AFIP
2010-01-01,2010,1,Santiago del Estero,1501,HyG,SIPA-AFIP
2010-01-01,2010,1,Tierra del Fuego,1755,HyG,SIPA-AFIP
2010-01-01,2010,1,Tucumán,4824,HyG,SIPA-AFIP
2009-12-01,2009,12,Buenos Aires,61144,HyG,SIPA-AFIP
2009-12-01,2009,12,CABA,84298,HyG,SIPA-AFIP
2009-12-01,2009,12,Catamarca,1048,HyG,SIPA-AFIP
2009-12-01,2009,12,Chaco,1280,HyG,SIPA-AFIP
2009-12-01,2009,12,Chubut,2852,HyG,SIPA-AFIP
2009-12-01,2009,12,Corrientes,2300,HyG,SIPA-AFIP
2009-12-01,2009,12,Córdoba,16431,HyG,SIPA-AFIP
2009-12-01,2009,12,Entre Ríos,3193,HyG,SIPA-AFIP
2009-12-01,2009,12,Formosa,535,HyG,SIPA-AFIP
2009-12-01,2009,12,Jujuy,1457,HyG,SIPA-AFIP
2009-12-01,2009,12,La Pampa,882,HyG,SIPA-AFIP
2009-12-01,2009,12,La Rioja,653,HyG,SIPA-AFIP
2009-12-01,2009,12,Mendoza,8273,HyG,SIPA-AFIP
2009-12-01,2009,12,Misiones,3486,HyG,SIPA-AFIP
2009-12-01,2009,12,Neuquén,4304,HyG,SIPA-AFIP
2009-12-01,2009,12,Río Negro,5403,HyG,SIPA-AFIP
2009-12-01,2009,12,Salta,326,HyG,SIPA-AFIP
2009-12-01,2009,12,San Juan,2171,HyG,SIPA-AFIP
2009-12-01,2009,12,San Luis,1564,HyG,SIPA-AFIP
2009-12-01,2009,12,Santa Cruz,3212,HyG,SIPA-AFIP
2009-12-01,2009,12,Santa Fe,12431,HyG,SIPA-AFIP
2009-12-01,2009,12,Santiago del Estero,1494,HyG,SIPA-AFIP
2009-12-01,2009,12,Tierra del Fuego,1711,HyG,SIPA-AFIP
2009-12-01,2009,12,Tucumán,4758,HyG,SIPA-AFIP
2009-11-01,2009,11,Buenos Aires,61144,HyG,SIPA-AFIP
2009-11-01,2009,11,CABA,84298,HyG,SIPA-AFIP
2009-11-01,2009,11,Catamarca,1048,HyG,SIPA-AFIP
2009-11-01,2009,11,Chaco,1280,HyG,SIPA-AFIP
2009-11-01,2009,11,Chubut,2852,HyG,SIPA-AFIP
2009-11-01,2009,11,Corrientes,2300,HyG,SIPA-AFIP
2009-11-01,2009,11,Córdoba,16431,HyG,SIPA-AFIP
2009-11-01,2009,11,Entre Ríos,3193,HyG,SIPA-AFIP
2009-11-01,2009,11,Formosa,535,HyG,SIPA-AFIP
2009-11-01,2009,11,Jujuy,1457,HyG,SIPA-AFIP
2009-11-01,2009,11,La Pampa,882,HyG,SIPA-AFIP
2009-11-01,2009,11,La Rioja,653,HyG,SIPA-AFIP
2009-11-01,2009,11,Mendoza,8273,HyG,SIPA-AFIP
2009-11-01,2009,11,Misiones,3486,HyG,SIPA-AFIP
2009-11-01,2009,11,Neuquén,4304,HyG,SIPA-AFIP
2009-11-01,2009,11,Río Negro,5403,HyG,SIPA-AFIP
2009-11-01,2009,11,Salta,326,HyG,SIPA-AFIP
2009-11-01,2009,11,San Juan,2171,HyG,SIPA-AFIP
2009-11-01,2009,11,San Luis,1564,HyG,SIPA-AFIP
2009-11-01,2009,11,Santa Cruz,3212,HyG,SIPA-AFIP
2009-11-01,2009,11,Santa Fe,12431,HyG,SIPA-AFIP
2009-11-01,2009,11,Santiago del Estero,1494,HyG,SIPA-AFIP
2009-11-01,2009,11,Tierra del Fuego,1711,HyG,SIPA-AFIP
2009-11-01,2009,11,Tucumán,4758,HyG,SIPA-AFIP
2009-10-01,2009,10,Buenos Aires,61144,HyG,SIPA-AFIP
2009-10-01,2009,10,CABA,84298,HyG,SIPA-AFIP
2009-10-01,2009,10,Catamarca,1048,HyG,SIPA-AFIP
2009-10-01,2009,10,Chaco,1280,HyG,SIPA-AFIP
2009-10-01,2009,10,Chubut,2852,HyG,SIPA-AFIP
2009-10-01,2009,10,Corrientes,2300,HyG,SIPA-AFIP
2009-10-01,2009,10,Córdoba,16431,HyG,SIPA-AFIP
2009-10-01,2009,10,Entre Ríos,3193,HyG,SIPA-AFIP
2009-10-01,2009,10,Formosa,535,HyG,SIPA-AFIP
2009-10-01,2009,10,Jujuy,1457,HyG,SIPA-AFIP
2009-10-01,2009,10,La Pampa,882,HyG,SIPA-AFIP
2009-10-01,2009,10,La Rioja,653,HyG,SIPA-AFIP
2009-10-01,2009,10,Mendoza,8273,HyG,SIPA-AFIP
2009-10-01,2009,10,Misiones,3486,HyG,SIPA-AFIP
2009-10-01,2009,10,Neuquén,4304,HyG,SIPA-AFIP
2009-10-01,2009,10,Río Negro,5403,HyG,SIPA-AFIP
2009-10-01,2009,10,Salta,326,HyG,SIPA-AFIP
2009-10-01,2009,10,San Juan,2171,HyG,SIPA-AFIP
2009-10-01,2009,10,San Luis,1564,HyG,SIPA-AFIP
2009-10-01,2009,10,Santa Cruz,3212,HyG,SIPA-AFIP
2009-10-01,2009,10,Santa Fe,12431,HyG,SIPA-AFIP
2009-10-01,2009,10,Santiago del Estero,1494,HyG,SIPA-AFIP
2009-10-01,2009,10,Tierra del Fuego,1711,HyG,SIPA-AFIP
2009-10-01,2009,10,Tucumán,4758,HyG,SIPA-AFIP
2009-09-01,2009,9,Buenos Aires,55523,HyG,SIPA-AFIP
2009-09-01,2009,9,CABA,82500,HyG,SIPA-AFIP
2009-09-01,2009,9,Catamarca,1044,HyG,SIPA-AFIP
2009-09-01,2009,9,Chaco,1218,HyG,SIPA-AFIP
2009-09-01,2009,9,Chubut,2645,HyG,SIPA-AFIP
2009-09-01,2009,9,Corrientes,2232,HyG,SIPA-AFIP
2009-09-01,2009,9,Córdoba,15367,HyG,SIPA-AFIP
2009-09-01,2009,9,Entre Ríos,3032,HyG,SIPA-AFIP
2009-09-01,2009,9,Formosa,529,HyG,SIPA-AFIP
2009-09-01,2009,9,Jujuy,1372,HyG,SIPA-AFIP
2009-09-01,2009,9,La Pampa,843,HyG,SIPA-AFIP
2009-09-01,2009,9,La Rioja,620,HyG,SIPA-AFIP
2009-09-01,2009,9,Mendoza,8034,HyG,SIPA-AFIP
2009-09-01,2009,9,Misiones,3339,HyG,SIPA-AFIP
2009-09-01,2009,9,Neuquén,4382,HyG,SIPA-AFIP
2009-09-01,2009,9,Río Negro,5651,HyG,SIPA-AFIP
2009-09-01,2009,9,Salta,287,HyG,SIPA-AFIP
2009-09-01,2009,9,San Juan,2031,HyG,SIPA-AFIP
2009-09-01,2009,9,San Luis,1446,HyG,SIPA-AFIP
2009-09-01,2009,9,Santa Cruz,2557,HyG,SIPA-AFIP
2009-09-01,2009,9,Santa Fe,11741,HyG,SIPA-AFIP
2009-09-01,2009,9,Santiago del Estero,2004,HyG,SIPA-AFIP
2009-09-01,2009,9,Tierra del Fuego,1584,HyG,SIPA-AFIP
2009-09-01,2009,9,Tucumán,4684,HyG,SIPA-AFIP
2009-08-01,2009,8,Buenos Aires,55523,HyG,SIPA-AFIP
2009-08-01,2009,8,CABA,82500,HyG,SIPA-AFIP
2009-08-01,2009,8,Catamarca,1044,HyG,SIPA-AFIP
2009-08-01,2009,8,Chaco,1218,HyG,SIPA-AFIP
2009-08-01,2009,8,Chubut,2645,HyG,SIPA-AFIP
2009-08-01,2009,8,Corrientes,2232,HyG,SIPA-AFIP
2009-08-01,2009,8,Córdoba,15367,HyG,SIPA-AFIP
2009-08-01,2009,8,Entre Ríos,3032,HyG,SIPA-AFIP
2009-08-01,2009,8,Formosa,529,HyG,SIPA-AFIP
2009-08-01,2009,8,Jujuy,1372,HyG,SIPA-AFIP
2009-08-01,2009,8,La Pampa,843,HyG,SIPA-AFIP
2009-08-01,2009,8,La Rioja,620,HyG,SIPA-AFIP
2009-08-01,2009,8,Mendoza,8034,HyG,SIPA-AFIP
2009-08-01,2009,8,Misiones,3339,HyG,SIPA-AFIP
2009-08-01,2009,8,Neuquén,4382,HyG,SIPA-AFIP
2009-08-01,2009,8,Río Negro,5651,HyG,SIPA-AFIP
2009-08-01,2009,8,Salta,287,HyG,SIPA-AFIP
2009-08-01,2009,8,San Juan,2031,HyG,SIPA-AFIP
2009-08-01,2009,8,San Luis,1446,HyG,SIPA-AFIP
2009-08-01,2009,8,Santa Cruz,2557,HyG,SIPA-AFIP
2009-08-01,2009,8,Santa Fe,11741,HyG,SIPA-AFIP
2009-08-01,2009,8,Santiago del Estero,2004,HyG,SIPA-AFIP
2009-08-01,2009,8,Tierra del Fuego,1584,HyG,SIPA-AFIP
2009-08-01,2009,8,Tucumán,4684,HyG,SIPA-AFIP
2009-07-01,2009,7,Buenos Aires,55523,HyG,SIPA-AFIP
2009-07-01,2009,7,CABA,82500,HyG,SIPA-AFIP
2009-07-01,2009,7,Catamarca,1044,HyG,SIPA-AFIP
2009-07-01,2009,7,Chaco,1218,HyG,SIPA-AFIP
2009-07-01,2009,7,Chubut,2645,HyG,SIPA-AFIP
2009-07-01,2009,7,Corrientes,2232,HyG,SIPA-AFIP
2009-07-01,2009,7,Córdoba,15367,HyG,SIPA-AFIP
2009-07-01,2009,7,Entre Ríos,3032,HyG,SIPA-AFIP
2009-07-01,2009,7,Formosa,529,HyG,SIPA-AFIP
2009-07-01,2009,7,Jujuy,1372,HyG,SIPA-AFIP
2009-07-01,2009,7,La Pampa,843,HyG,SIPA-AFIP
2009-07-01,2009,7,La Rioja,620,HyG,SIPA-AFIP
2009-07-01,2009,7,Mendoza,8034,HyG,SIPA-AFIP
2009-07-01,2009,7,Misiones,3339,HyG,SIPA-AFIP
2009-07-01,2009,7,Neuquén,4382,HyG,SIPA-AFIP
2009-07-01,2009,7,Río Negro,5651,HyG,SIPA-AFIP
2009-07-01,2009,7,Salta,287,HyG,SIPA-AFIP
2009-07-01,2009,7,San Juan,2031,HyG,SIPA-AFIP
2009-07-01,2009,7,San Luis,1446,HyG,SIPA-AFIP
2009-07-01,2009,7,Santa Cruz,2557,HyG,SIPA-AFIP
2009-07-01,2009,7,Santa Fe,11741,HyG,SIPA-AFIP
2009-07-01,2009,7,Santiago del Estero,2004,HyG,SIPA-AFIP
2009-07-01,2009,7,Tierra del Fuego,1584,HyG,SIPA-AFIP
2009-07-01,2009,7,Tucumán,4684,HyG,SIPA-AFIP
2009-06-01,2009,6,Buenos Aires,56705,HyG,SIPA-AFIP
2009-06-01,2009,6,CABA,83560,HyG,SIPA-AFIP
2009-06-01,2009,6,Catamarca,1064,HyG,SIPA-AFIP
2009-06-01,2009,6,Chaco,1232,HyG,SIPA-AFIP
2009-06-01,2009,6,Chubut,2641,HyG,SIPA-AFIP
2009-06-01,2009,6,Corrientes,2282,HyG,SIPA-AFIP
2009-06-01,2009,6,Córdoba,15472,HyG,SIPA-AFIP
2009-06-01,2009,6,Entre Ríos,3059,HyG,SIPA-AFIP
2009-06-01,2009,6,Formosa,518,HyG,SIPA-AFIP
2009-06-01,2009,6,Jujuy,1362,HyG,SIPA-AFIP
2009-06-01,2009,6,La Pampa,861,HyG,SIPA-AFIP
2009-06-01,2009,6,La Rioja,612,HyG,SIPA-AFIP
2009-06-01,2009,6,Mendoza,7995,HyG,SIPA-AFIP
2009-06-01,2009,6,Misiones,3379,HyG,SIPA-AFIP
2009-06-01,2009,6,Neuquén,4155,HyG,SIPA-AFIP
2009-06-01,2009,6,Río Negro,4998,HyG,SIPA-AFIP
2009-06-01,2009,6,Salta,276,HyG,SIPA-AFIP
2009-06-01,2009,6,San Juan,2033,HyG,SIPA-AFIP
2009-06-01,2009,6,San Luis,1454,HyG,SIPA-AFIP
2009-06-01,2009,6,Santa Cruz,2712,HyG,SIPA-AFIP
2009-06-01,2009,6,Santa Fe,11857,HyG,SIPA-AFIP
2009-06-01,2009,6,Santiago del Estero,1661,HyG,SIPA-AFIP
2009-06-01,2009,6,Tierra del Fuego,1619,HyG,SIPA-AFIP
2009-06-01,2009,6,Tucumán,4686,HyG,SIPA-AFIP
2009-05-01,2009,5,Buenos Aires,56705,HyG,SIPA-AFIP
2009-05-01,2009,5,CABA,83560,HyG,SIPA-AFIP
2009-05-01,2009,5,Catamarca,1064,HyG,SIPA-AFIP
2009-05-01,2009,5,Chaco,1232,HyG,SIPA-AFIP
2009-05-01,2009,5,Chubut,2641,HyG,SIPA-AFIP
2009-05-01,2009,5,Corrientes,2282,HyG,SIPA-AFIP
2009-05-01,2009,5,Córdoba,15472,HyG,SIPA-AFIP
2009-05-01,2009,5,Entre Ríos,3059,HyG,SIPA-AFIP
2009-05-01,2009,5,Formosa,518,HyG,SIPA-AFIP
2009-05-01,2009,5,Jujuy,1362,HyG,SIPA-AFIP
2009-05-01,2009,5,La Pampa,861,HyG,SIPA-AFIP
2009-05-01,2009,5,La Rioja,612,HyG,SIPA-AFIP
2009-05-01,2009,5,Mendoza,7995,HyG,SIPA-AFIP
2009-05-01,2009,5,Misiones,3379,HyG,SIPA-AFIP
2009-05-01,2009,5,Neuquén,4155,HyG,SIPA-AFIP
2009-05-01,2009,5,Río Negro,4998,HyG,SIPA-AFIP
2009-05-01,2009,5,Salta,276,HyG,SIPA-AFIP
2009-05-01,2009,5,San Juan,2033,HyG,SIPA-AFIP
2009-05-01,2009,5,San Luis,1454,HyG,SIPA-AFIP
2009-05-01,2009,5,Santa Cruz,2712,HyG,SIPA-AFIP
2009-05-01,2009,5,Santa Fe,11857,HyG,SIPA-AFIP
2009-05-01,2009,5,Santiago del Estero,1661,HyG,SIPA-AFIP
2009-05-01,2009,5,Tierra del Fuego,1619,HyG,SIPA-AFIP
2009-05-01,2009,5,Tucumán,4686,HyG,SIPA-AFIP
2009-04-01,2009,4,Buenos Aires,56705,HyG,SIPA-AFIP
2009-04-01,2009,4,CABA,83560,HyG,SIPA-AFIP
2009-04-01,2009,4,Catamarca,1064,HyG,SIPA-AFIP
2009-04-01,2009,4,Chaco,1232,HyG,SIPA-AFIP
2009-04-01,2009,4,Chubut,2641,HyG,SIPA-AFIP
2009-04-01,2009,4,Corrientes,2282,HyG,SIPA-AFIP
2009-04-01,2009,4,Córdoba,15472,HyG,SIPA-AFIP
