date,market_id,name,market_score,revenue,adr,revpar,occupancy_rate,available_listings,booked_listings,days_available,days_booked,listing_count,days_avg,lead_time_0_6,lead_time_7_14,lead_time_15_30,lead_time_31_60,lead_time_61_90,lead_time_91_None
2025-08,82015646,Mar de Ajo,58.753,680.5454545454545,23.07,23.84,19.39,4,8,303,38,31.0,8.69,9.0,2.0,0.0,2.0,0.0,0.0
2025-08,82015647,Monte Hermoso,51.592,623.7142857142857,54.52,27.63,32.93,5,16,518,109,36.0,10.03,16.0,4.0,6.0,2.0,1.0,0.0
2025-08,82015649,Municipio de Rio Gallegos,91.205,526.2931034482758,20.14,19.28,56.46,3,27,421,424,70.0,3.99,82.0,16.0,22.0,11.0,6.0,14.0
2025-08,82015650,Municipio de Trelew,94.548,585.0625,36.1,22.22,54.39,1,36,548,508,65.0,3.12,107.0,34.0,21.0,11.0,5.0,14.0
2025-08,82015651,Municipio la Falda,63.624,414.8918918918919,26.88,12.74,26.46,7,23,684,199,51.0,3.58,26.0,13.0,7.0,10.0,9.0,6.0
2025-08,82015652,Municipio Puerto Madryn,71.062,779.7749419953597,32.24,26.65,48.83,16,230,4012,3250,473.0,5.0,340.0,157.0,217.0,196.0,91.0,132.0
2025-08,82015653,Rafaela,81.762,687.5833333333334,38.62,27.41,48.7,0,13,224,168,37.0,5.66,25.0,7.0,9.0,10.0,9.0,31.0
2025-08,82015654,San Luis,91.002,530.5555555555555,21.37,16.37,48.9,6,22,471,355,90.0,3.39,132.0,46.0,52.0,21.0,5.0,26.0
2025-08,82015655,Termas de Rio Hondo,59.636,410.84,44.5,11.93,9.95,2,7,255,22,37.0,2.29,26.0,5.0,6.0,3.0,2.0,0.0
2025-08,82015656,Viedma,93.25,614.9487179487179,33.05,19.36,34.32,3,17,418,186,45.0,4.39,58.0,21.0,17.0,4.0,2.0,1.0
2025-08,82015657,Municipio de El Calafate,82.346,660.4067415730337,28.84,23.39,47.17,14,139,2765,1742,501.0,3.72,391.0,142.0,196.0,225.0,124.0,173.0
2025-08,82015659,Parana,81.829,628.925,21.46,20.29,44.21,8,97,1906,1282,186.0,3.43,265.0,81.0,83.0,51.0,17.0,15.0
2025-07,5,Buenos Aires,96.217,1085.992325590889,27.07,37.58,78.66,371,9959,77083,225185,25531.0,7.0,31751.0,13872.0,14602.0,11343.0,4524.0,5096.0
2025-07,89956,Ciudad de Mendoza,87.997,955.824531516184,26.35,34.11,73.66,26,1008,9700,20994,2420.0,4.89,3040.0,1476.0,1880.0,1857.0,741.0,862.0
2025-07,89957,Cordoba,96.734,780.7268085106383,23.47,27.32,66.44,51,1023,11972,19546,2498.0,5.05,4220.0,1558.0,1423.0,745.0,289.0,256.0
2025-07,89961,Mar del Plata,60.052,785.5882101665954,31.88,30.75,55.36,92,1193,21196,16757,2579.0,6.34,2068.0,935.0,981.0,641.0,229.0,196.0
2025-07,89962,Colonia Caroya,53.798,230.0,32.0,6.13,0.0,0,0,0,0,7.0,1.5,2.0,2.0,4.0,0.0,0.0,0.0
2025-07,89963,Rosario,97.674,666.6961471103327,21.15,23.23,63.84,29,563,6937,10341,1209.0,4.26,2112.0,939.0,882.0,494.0,125.0,80.0
2025-07,89966,Bahia Blanca,97.943,768.15625,29.97,26.68,65.81,3,113,1364,2135,235.0,4.3,624.0,202.0,136.0,44.0,7.0,15.0
2025-07,89967,Tandil,75.122,1030.735655737705,41.67,37.38,50.89,9,257,4238,3606,519.0,3.94,515.0,329.0,380.0,275.0,91.0,89.0
2025-07,89968,Neuquen,94.115,1180.266666666667,34.43,42.74,68.04,6,110,1311,2140,253.0,4.2,497.0,188.0,168.0,104.0,58.0,28.0
2025-07,89970,Resistencia,93.16,591.0411764705882,23.93,20.88,55.72,2,74,1052,1149,172.0,4.56,298.0,105.0,95.0,92.0,40.0,29.0
2025-07,89971,San Miguel de Tucuman,93.751,648.3613636363636,20.43,22.96,67.21,3,196,2248,3641,457.0,4.46,816.0,317.0,316.0,221.0,87.0,72.0
2025-07,89972,La Cumbre,53.48,1174.56338028169,44.85,42.99,47.36,4,44,895,539,80.0,5.9,47.0,19.0,42.0,22.0,5.0,5.0
2025-07,89979,La Rioja,93.732,525.3908045977012,26.95,18.88,41.87,2,38,769,461,91.0,3.01,159.0,42.0,56.0,38.0,24.0,19.0
2025-07,89988,Rio Cuarto,95.224,608.0172413793103,19.47,20.44,67.17,2,27,366,487,71.0,4.91,145.0,50.0,26.0,18.0,2.0,6.0
2025-07,89991,Formosa,91.919,552.390625,22.92,20.71,55.65,1,28,409,443,65.0,3.54,157.0,27.0,41.0,32.0,11.0,5.0
2025-07,89992,Posadas,94.727,641.431279620853,20.68,20.95,55.7,22,217,3571,3652,488.0,3.75,841.0,267.0,246.0,159.0,65.0,74.0
2025-07,89993,San Carlos de Bariloche,79.429,2058.499015748032,51.41,76.07,82.92,13,2124,14775,48085,4114.0,5.69,2517.0,1461.0,2355.0,3330.0,2460.0,3973.0
2025-07,89997,Rio Grande,93.501,728.1607142857143,32.16,26.83,58.96,0,24,360,375,59.0,6.07,88.0,17.0,25.0,9.0,3.0,5.0
2025-07,90004,San Fernando del Valle de Catamarca,85.54,800.6428571428571,28.01,35.95,64.06,1,52,794,745,155.0,3.08,216.0,100.0,142.0,117.0,57.0,49.0
2025-07,90005,Villa Maria,81.664,570.2105263157895,25.28,21.0,53.04,4,38,684,550,82.0,4.47,157.0,35.0,41.0,40.0,13.0,11.0
2025-07,90009,Colonia Chapadmalal,54.024,739.2112676056338,34.46,29.34,39.96,8,77,1809,774,160.0,6.96,95.0,44.0,44.0,21.0,13.0,10.0
2025-07,90010,Necochea,55.784,794.2666666666667,30.79,26.13,46.34,6,26,600,310,65.0,6.55,29.0,11.0,11.0,5.0,1.0,3.0
2025-07,90015,Ushuaia,85.402,1340.714285714286,36.52,49.95,69.4,8,699,7803,13214,1382.0,5.67,955.0,367.0,529.0,761.0,598.0,1165.0
2025-07,90022,Villa Carlos Paz,57.393,903.9331941544884,33.88,35.97,53.65,12,217,3686,2966,509.0,4.94,476.0,206.0,235.0,182.0,52.0,52.0
2025-07,90025,La Plata,99.226,649.3771106941839,23.06,22.09,68.73,14,271,2899,5376,571.0,6.18,873.0,312.0,230.0,131.0,44.0,52.0
2025-07,90046,Chascomus,62.203,719.3709677419355,36.4,24.94,39.37,4,24,578,276,72.0,3.32,87.0,38.0,64.0,28.0,7.0,6.0
2025-07,90049,Tanti,54.931,598.8125,36.05,21.68,58.99,0,6,100,82,19.0,9.3,10.0,4.0,4.0,3.0,4.0,2.0
2025-07,90055,Cosquin,56.591,373.76,27.6,19.59,42.91,0,13,290,109,28.0,8.71,24.0,9.0,7.0,3.0,2.0,0.0
2025-07,90066,Villa La Angostura,65.376,1905.149193548387,70.56,78.48,61.6,6,240,3582,3508,507.0,4.74,407.0,180.0,248.0,292.0,197.0,252.0
2025-07,90091,Puerto Iguazu,96.995,862.8975,26.16,31.31,62.51,8,231,3187,3977,820.0,4.05,1153.0,479.0,608.0,601.0,354.0,439.0
2025-07,90112,Quequen,49.448,577.5,30.11,17.58,29.38,2,6,170,57,20.0,16.89,12.0,1.0,1.0,0.0,0.0,5.0
2025-07,90127,Esquel,41.924,725.5616438356165,33.52,29.47,53.12,7,74,1307,1046,157.0,6.32,119.0,42.0,43.0,61.0,34.0,61.0
2025-07,90154,Costa Esmeralda,53.804,1461.766129032258,152.04,74.93,41.55,9,73,1784,590,144.0,5.28,59.0,49.0,37.0,39.0,14.0,7.0
2025-07,90167,San Clemente del Tuyu,63.489,554.2666666666667,14.69,24.27,43.15,1,12,268,126,32.0,9.86,21.0,10.0,6.0,4.0,0.0,2.0
2025-07,90173,Carhue,61.379,479.5,17.33,16.66,46.82,0,9,173,103,16.0,3.54,13.0,11.0,13.0,7.0,1.0,1.0
2025-07,90180,Carmen de Patagones,67.753,610.3333333333334,27.9,20.99,57.09,1,8,133,145,13.0,4.72,23.0,8.0,9.0,3.0,0.0,0.0
2025-07,90184,Lago Puelo,67.366,605.1470588235294,25.93,23.84,50.59,3,15,318,213,37.0,11.3,27.0,10.0,8.0,12.0,2.0,2.0
2025-07,90203,Las Grutas,63.186,609.0540540540541,32.58,22.81,34.45,4,12,369,123,46.0,6.71,38.0,6.0,4.0,1.0,1.0,5.0
2025-07,90206,Villa Elisa,43.443,531.0,32.0,24.14,45.78,0,10,193,114,18.0,2.92,26.0,18.0,12.0,4.0,4.0,0.0
2025-07,90220,Choele Choel,77.082,556.125,51.0,19.26,51.85,0,4,62,56,8.0,1.98,11.0,13.0,9.0,7.0,0.0,0.0
2025-07,90251,Dina Huapi,56.289,1478.365217391304,37.31,57.98,68.57,4,59,844,1010,121.0,5.07,134.0,33.0,45.0,56.0,53.0,62.0
2025-07,90254,San Pedro,,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07,90258,La Quiaca,12.246,275.0,12.5,10.34,37.25,0,4,86,38,5.0,3.27,8.0,0.0,0.0,4.0,2.0,1.0
2025-07,90266,Miramar,64.361,683.9,0.0,23.42,31.69,1,4,109,45,12.0,2.04,17.0,9.0,9.0,10.0,1.0,1.0
2025-07,90278,Claromeco,51.097,1081.0,0.0,33.26,0.0,1,0,31,0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0
2025-07,90282,Sierra de la Ventana,58.591,877.225,48.68,40.19,59.0,0,19,342,236,40.0,3.64,42.0,27.0,27.0,23.0,4.0,3.0
2025-07,90294,Humahuaca,75.804,453.84375,23.87,17.11,66.54,0,9,96,173,32.0,3.84,44.0,11.0,26.0,25.0,14.0,16.0
2025-07,90309,Mar del Sur,41.843,613.1666666666666,0.0,44.33,59.62,0,5,121,31,6.0,5.83,2.0,1.0,1.0,0.0,0.0,2.0
2025-07,90330,Puerto Esperanza,,22.0,22.0,3.67,0.0,0,0,0,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2025-07,90360,Las Gaviotas,68.373,980.7777777777778,47.74,42.44,57.49,3,22,434,330,42.0,6.46,30.0,9.0,16.0,15.0,3.0,1.0
2025-07,90398,Epuyen,,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07,102211,Salta,88.225,1047.012646793135,22.96,38.21,73.86,16,441,4253,9037,1138.0,4.23,1564.0,736.0,957.0,953.0,490.0,529.0
2025-07,102249,San Martín de los Andes,60.348,1921.636216653193,68.92,79.8,70.36,14,586,7281,10064,1265.0,5.81,747.0,358.0,581.0,758.0,531.0,839.0
2025-07,102804,Santa Fe,90.331,978.0537190082644,22.32,33.12,69.59,9,126,1433,2593,260.0,5.07,438.0,156.0,134.0,94.0,45.0,39.0
2025-07,103046,San Salvador de Jujuy,76.677,696.002849002849,21.5,26.25,62.34,2,154,2112,2536,365.0,3.52,559.0,213.0,257.0,215.0,102.0,118.0
2025-07,103869,Corrientes,85.623,708.065934065934,30.25,24.79,58.94,8,102,1563,1704,296.0,3.59,543.0,164.0,150.0,132.0,46.0,28.0
2025-07,82014946,Merlo,58.153,759.5867768595041,26.39,31.85,50.27,5,66,1295,845,128.0,5.75,113.0,53.0,68.0,38.0,14.0,16.0
2025-07,82014947,Lujan de Cuyo,69.593,1465.14091350826,48.2,53.95,61.21,29,541,7926,8999,1098.0,4.9,1177.0,592.0,716.0,589.0,239.0,228.0
2025-07,82014948,Ciudad de San Rafael,60.262,851.5853658536586,27.08,33.8,64.81,4,146,2063,2379,340.0,5.05,347.0,167.0,241.0,200.0,79.0,105.0
2025-07,82015165,Pinamar,56.287,967.555140186916,47.96,41.05,47.54,27,236,4998,2734,599.0,5.97,405.0,189.0,201.0,151.0,66.0,49.0
2025-07,82015398,Villa Catedral,58.909,3660.107296137339,135.09,148.55,76.21,5,114,1265,2053,259.0,6.99,76.0,27.0,45.0,120.0,119.0,227.0
2025-07,82015430,Villa Gesell,50.037,601.9357798165138,31.91,25.43,46.79,7,40,963,430,126.0,4.83,87.0,29.0,13.0,15.0,3.0,7.0
2025-07,82015492,El Bolson,65.875,690.1675675675675,33.34,27.85,51.56,9,88,1743,1089,199.0,6.58,172.0,41.0,44.0,59.0,25.0,33.0
2025-07,82015515,Santiago del Estero,84.642,653.5135135135135,32.17,26.77,48.97,5,89,1787,1074,231.0,3.5,349.0,152.0,130.0,106.0,62.0,43.0
2025-07,82015553,San Nicolas de los Arroyos,68.606,654.2295081967213,34.19,24.16,41.24,3,35,766,398,69.0,3.92,120.0,37.0,27.0,14.0,6.0,4.0
2025-07,82015643,Concepcion del Uruguay,66.067,451.9417475728155,30.16,17.81,31.13,0,51,1129,396,107.0,3.95,128.0,43.0,47.0,25.0,23.0,8.0
2025-07,82015644,Concordia,77.345,568.6548672566372,34.6,21.65,46.62,5,50,1007,656,121.0,3.96,180.0,60.0,62.0,29.0,15.0,10.0
2025-07,82015645,Gualeguaychu,62.77,656.8235294117648,33.11,24.79,46.49,2,45,861,523,113.0,3.91,137.0,50.0,43.0,23.0,11.0,13.0
2025-07,82015646,Mar de Ajo,58.753,522.48,24.69,19.85,33.62,0,10,231,78,29.0,11.1,15.0,2.0,3.0,0.0,1.0,0.0
2025-07,82015647,Monte Hermoso,51.592,717.2380952380952,46.93,30.0,44.09,0,12,255,112,24.0,3.85,17.0,2.0,1.0,5.0,1.0,0.0
2025-07,82015649,Municipio de Rio Gallegos,91.205,629.5967741935484,21.06,23.29,62.34,2,26,395,432,69.0,4.85,93.0,27.0,17.0,5.0,6.0,8.0
2025-07,82015650,Municipio de Trelew,94.548,592.1016949152543,34.69,22.14,46.21,6,32,678,408,66.0,4.37,77.0,28.0,29.0,26.0,11.0,5.0
2025-07,82015651,Municipio la Falda,63.624,742.6046511627907,37.79,24.32,45.66,4,25,582,305,53.0,4.63,38.0,22.0,21.0,19.0,9.0,6.0
2025-07,82015652,Municipio Puerto Madryn,71.062,837.7591240875912,31.28,33.85,61.45,9,212,3222,3234,431.0,6.13,386.0,191.0,153.0,163.0,81.0,91.0
2025-07,82015653,Rafaela,81.762,811.5833333333334,32.7,26.72,61.54,1,10,140,192,28.0,3.55,41.0,16.0,16.0,8.0,1.0,3.0
2025-07,82015654,San Luis,91.002,610.7931034482758,20.07,21.62,60.54,2,28,415,471,93.0,3.29,168.0,57.0,71.0,73.0,21.0,28.0
2025-07,82015655,Termas de Rio Hondo,59.636,697.7647058823529,20.17,33.56,25.77,0,8,185,42,34.0,2.98,27.0,22.0,13.0,16.0,5.0,2.0
2025-07,82015656,Viedma,93.25,705.5116279069767,33.65,22.08,40.76,2,19,377,236,51.0,4.76,76.0,35.0,25.0,10.0,3.0,3.0
2025-07,82015657,Municipio de El Calafate,82.346,717.3148614609572,31.53,25.17,50.15,28,110,2247,1685,463.0,4.85,338.0,110.0,127.0,145.0,105.0,162.0
2025-07,82015659,Parana,81.829,685.5872093023256,23.09,24.04,54.54,4,100,1585,1575,184.0,4.89,322.0,105.0,98.0,55.0,23.0,22.0
2025-06,5,Buenos Aires,96.217,851.2784837670815,25.35,29.92,69.52,582,9282,98099,182851,24540.0,6.91,27470.0,10562.0,11445.0,8020.0,2865.0,2901.0
2025-06,89956,Ciudad de Mendoza,87.997,633.8636610537751,23.83,22.68,53.76,103,797,13981,11919,2085.0,5.29,2129.0,873.0,1011.0,819.0,326.0,289.0
2025-06,89957,Cordoba,96.734,656.5656470588235,21.76,23.51,61.43,61,945,12948,15974,2292.0,5.66,3278.0,1200.0,1110.0,540.0,194.0,143.0
2025-06,89961,Mar del Plata,60.052,687.3285562632697,28.78,27.07,50.91,101,960,18018,12113,2121.0,6.73,1535.0,644.0,662.0,314.0,139.0,156.0
2025-06,89962,Colonia Caroya,53.798,554.4,43.0,17.32,0.0,0,0,0,0,6.0,1.67,4.0,0.0,1.0,1.0,0.0,0.0
2025-06,89963,Rosario,97.674,563.8501872659176,20.61,20.51,62.11,14,531,6725,9006,1117.0,4.54,1882.0,748.0,576.0,301.0,69.0,97.0
2025-06,89966,Bahia Blanca,97.943,623.6979166666666,28.72,22.8,59.43,4,95,1353,1500,207.0,3.77,432.0,124.0,101.0,35.0,9.0,10.0
2025-06,89967,Tandil,75.122,749.5523385300668,44.55,33.23,39.25,6,242,4992,2179,459.0,3.96,354.0,225.0,253.0,165.0,57.0,52.0
2025-06,89968,Neuquen,94.115,934.4145077720208,33.91,33.57,58.8,13,95,1514,1533,226.0,5.46,334.0,120.0,107.0,51.0,15.0,10.0
2025-06,89970,Resistencia,93.16,508.3076923076923,24.04,18.22,55.55,5,45,799,681,122.0,4.6,169.0,47.0,66.0,32.0,6.0,1.0
2025-06,89971,San Miguel de Tucuman,93.751,451.1367292225201,18.88,16.34,56.12,13,163,2625,2512,413.0,5.45,634.0,163.0,136.0,85.0,36.0,30.0
2025-06,89972,La Cumbre,53.48,788.8688524590164,32.88,35.07,42.18,7,34,869,321,70.0,6.46,34.0,28.0,22.0,10.0,4.0,6.0
2025-06,89979,La Rioja,93.732,438.4925373134328,26.56,16.21,29.45,4,31,754,248,75.0,2.61,85.0,38.0,22.0,24.0,1.0,7.0
2025-06,89988,Rio Cuarto,95.224,490.9074074074074,17.8,17.79,49.6,2,25,416,368,65.0,4.49,88.0,25.0,12.0,9.0,4.0,2.0
2025-06,89991,Formosa,91.919,571.6470588235294,23.48,19.65,47.5,0,27,438,361,54.0,3.97,114.0,29.0,19.0,10.0,5.0,2.0
2025-06,89992,Posadas,94.727,498.2364066193853,19.55,19.87,53.77,5,216,3533,2925,441.0,4.69,573.0,201.0,188.0,100.0,50.0,45.0
2025-06,89993,San Carlos de Bariloche,79.429,1013.381533101045,40.25,42.4,62.01,74,1505,22385,22620,3022.0,5.73,1713.0,889.0,1349.0,1772.0,1018.0,1115.0
2025-06,89997,Rio Grande,93.501,628.6666666666666,32.52,21.56,43.74,3,18,391,234,52.0,4.99,72.0,15.0,11.0,7.0,2.0,1.0
2025-06,90004,San Fernando del Valle de Catamarca,85.54,442.3373493975903,25.87,18.49,36.46,2,28,597,214,88.0,2.75,114.0,42.0,40.0,21.0,17.0,12.0
2025-06,90005,Villa Maria,81.664,502.40625,24.16,18.49,48.82,3,34,647,456,69.0,4.23,90.0,35.0,34.0,21.0,2.0,6.0
2025-06,90009,Colonia Chapadmalal,54.024,683.2478632478633,34.31,30.62,43.67,5,59,1301,579,130.0,7.16,67.0,41.0,26.0,11.0,14.0,15.0
2025-06,90010,Necochea,55.784,596.4893617021277,21.6,22.68,43.92,2,22,462,231,57.0,11.14,26.0,10.0,7.0,5.0,2.0,7.0
2025-06,90015,Ushuaia,85.402,662.3046218487395,32.98,26.63,47.17,48,511,9758,6075,1059.0,6.11,474.0,184.0,310.0,387.0,238.0,306.0
2025-06,90022,Villa Carlos Paz,57.393,635.2129032258065,28.99,27.18,42.82,17,144,3255,1429,348.0,8.9,232.0,91.0,88.0,68.0,28.0,32.0
2025-06,90025,La Plata,99.226,616.1434034416826,22.31,21.96,67.61,21,259,3126,4878,561.0,6.3,727.0,240.0,242.0,119.0,36.0,41.0
2025-06,90046,Chascomus,62.203,459.516129032258,34.71,20.56,37.18,0,24,501,187,65.0,2.66,54.0,39.0,27.0,18.0,2.0,8.0
2025-06,90049,Tanti,54.931,491.6153846153846,23.0,27.08,56.9,0,3,54,33,14.0,11.38,4.0,4.0,3.0,1.0,1.0,0.0
2025-06,90055,Cosquin,56.591,239.3333333333333,24.47,9.48,23.64,1,6,182,26,20.0,4.15,6.0,2.0,0.0,3.0,0.0,2.0
2025-06,90066,Villa La Angostura,65.376,1046.198606271777,53.29,45.53,37.85,30,130,3349,1157,337.0,4.44,179.0,78.0,97.0,88.0,50.0,62.0
2025-06,90091,Puerto Iguazu,96.995,601.0502512562814,22.89,20.71,46.87,20,172,3284,2326,667.0,3.49,825.0,287.0,381.0,386.0,167.0,192.0
2025-06,90112,Quequen,49.448,500.35,52.34,18.95,25.53,5,9,338,60,26.0,6.9,13.0,2.0,3.0,2.0,0.0,1.0
2025-06,90127,Esquel,41.924,569.0454545454545,31.06,17.13,35.45,16,42,1197,453,100.0,6.29,49.0,14.0,12.0,5.0,10.0,9.0
2025-06,90154,Costa Esmeralda,53.804,1128.681818181818,159.84,57.7,31.47,8,38,1072,242,76.0,3.6,30.0,26.0,31.0,9.0,4.0,3.0
2025-06,90167,San Clemente del Tuyu,63.489,499.2105263157895,11.0,21.36,29.22,2,7,225,45,22.0,8.15,7.0,9.0,2.0,0.0,0.0,2.0
2025-06,90173,Carhue,61.379,266.8571428571428,25.69,11.32,31.4,0,7,156,54,14.0,2.59,21.0,8.0,5.0,0.0,0.0,0.0
2025-06,90180,Carmen de Patagones,67.753,411.25,30.76,13.94,40.51,1,9,187,111,13.0,3.03,10.0,7.0,9.0,7.0,0.0,0.0
2025-06,90184,Lago Puelo,67.366,631.65,28.93,19.0,45.05,6,11,314,164,29.0,11.46,7.0,4.0,2.0,5.0,2.0,4.0
2025-06,90203,Las Grutas,63.186,597.53125,30.39,17.97,35.11,6,10,325,132,46.0,10.45,13.0,2.0,5.0,1.0,0.0,1.0
2025-06,90206,Villa Elisa,43.443,370.0,42.67,18.2,30.14,0,8,192,44,13.0,3.4,11.0,4.0,4.0,5.0,1.0,0.0
2025-06,90220,Choele Choel,77.082,595.1666666666666,0.0,27.68,72.13,1,3,68,44,7.0,3.24,15.0,7.0,3.0,0.0,0.0,0.0
2025-06,90251,Dina Huapi,56.289,541.7121212121212,36.0,23.41,41.61,2,33,684,300,73.0,6.23,28.0,16.0,14.0,16.0,13.0,20.0
2025-06,90254,San Pedro,,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06,90258,La Quiaca,12.246,158.0,13.6,5.45,19.77,0,3,73,17,4.0,1.81,7.0,4.0,3.0,2.0,0.0,0.0
2025-06,90266,Miramar,64.361,439.3333333333333,50.25,19.87,35.65,0,5,106,41,9.0,2.19,8.0,7.0,6.0,4.0,5.0,1.0
2025-06,90278,Claromeco,51.097,770.6666666666666,0.0,26.27,7.89,1,1,57,3,4.0,2.5,0.0,1.0,1.0,0.0,0.0,0.0
2025-06,90282,Sierra de la Ventana,58.591,491.3913043478261,44.44,23.02,30.43,1,9,218,70,24.0,3.0,24.0,9.0,8.0,5.0,2.0,0.0
2025-06,90294,Humahuaca,75.804,311.8571428571428,33.34,12.45,55.44,0,7,101,107,21.0,3.55,25.0,10.0,12.0,7.0,0.0,4.0
2025-06,90309,Mar del Sur,41.843,1167.0,0.0,41.68,30.77,0,1,22,8,2.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0
2025-06,90330,Puerto Esperanza,,0.0,0.0,0.0,0.0,1,0,30,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06,90360,Las Gaviotas,68.373,1076.137931034483,40.11,48.09,62.72,2,19,313,286,32.0,6.87,13.0,10.0,16.0,9.0,3.0,3.0
2025-06,90398,Epuyen,,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06,102211,Salta,88.225,858.9046483909416,20.02,30.94,56.82,34,352,5521,5532,924.0,4.84,1133.0,370.0,474.0,382.0,152.0,198.0
2025-06,102249,San Martín de los Andes,60.348,889.2465753424658,50.58,39.85,49.53,37,303,6266,3351,652.0,5.46,359.0,164.0,209.0,176.0,117.0,142.0
2025-06,102804,Santa Fe,90.331,563.8024691358024,20.68,17.12,50.3,16,122,2043,1942,289.0,4.76,378.0,126.0,126.0,59.0,14.0,23.0
2025-06,103046,San Salvador de Jujuy,76.677,427.324,19.09,14.75,37.5,17,103,2347,1168,285.0,3.81,321.0,94.0,93.0,79.0,15.0,31.0
2025-06,103869,Corrientes,85.623,548.3064516129032,26.25,20.47,51.54,3,95,1539,1322,267.0,4.69,395.0,149.0,101.0,72.0,22.0,13.0
2025-06,82014946,Merlo,58.153,538.2258064516129,20.68,21.43,36.8,5,40,946,329,73.0,4.81,41.0,18.0,16.0,10.0,2.0,10.0
2025-06,82014947,Lujan de Cuyo,69.593,855.6881313131313,41.36,33.27,42.07,52,411,8863,4441,903.0,4.55,624.0,316.0,419.0,293.0,105.0,75.0
2025-06,82014948,Ciudad de San Rafael,60.262,457.3936170212766,23.16,17.93,37.58,12,74,1851,687,217.0,5.49,148.0,52.0,63.0,42.0,12.0,24.0
2025-06,82015165,Pinamar,56.287,893.818407960199,44.22,39.16,45.52,14,183,3681,1871,443.0,7.45,283.0,147.0,136.0,59.0,30.0,46.0
2025-06,82015398,Villa Catedral,58.909,1045.741379310345,97.6,65.01,57.0,2,55,955,521,121.0,8.18,57.0,6.0,17.0,27.0,14.0,48.0
2025-06,82015430,Villa Gesell,50.037,715.1153846153846,29.39,29.81,38.63,5,30,723,282,88.0,10.36,42.0,22.0,22.0,7.0,3.0,13.0
2025-06,82015492,El Bolson,65.875,528.1428571428571,29.69,19.95,44.0,12,52,1185,601,146.0,8.34,79.0,25.0,32.0,16.0,12.0,21.0
2025-06,82015515,Santiago del Estero,84.642,362.8773584905661,28.36,12.15,31.37,10,82,1875,771,232.0,3.83,203.0,82.0,68.0,43.0,8.0,9.0
2025-06,82015553,San Nicolas de los Arroyos,68.606,484.245283018868,36.93,17.96,34.7,4,31,730,270,66.0,3.44,96.0,25.0,24.0,11.0,2.0,4.0
2025-06,82015643,Concepcion del Uruguay,66.067,407.5090909090909,39.2,13.67,26.49,9,28,836,214,71.0,3.48,57.0,24.0,16.0,8.0,17.0,6.0
2025-06,82015644,Concordia,77.345,453.7528089887641,39.19,19.2,41.5,2,44,916,447,92.0,3.62,115.0,45.0,48.0,14.0,8.0,7.0
2025-06,82015645,Gualeguaychu,62.77,538.5421686746988,29.3,21.33,43.52,4,35,761,396,96.0,5.76,85.0,35.0,24.0,12.0,3.0,17.0
2025-06,82015646,Mar de Ajo,58.753,578.6,21.96,19.16,45.92,2,6,149,90,25.0,9.73,7.0,2.0,4.0,2.0,0.0,0.0
2025-06,82015647,Monte Hermoso,51.592,779.5294117647059,46.15,30.68,40.82,1,8,178,80,20.0,18.0,12.0,2.0,1.0,0.0,1.0,0.0
2025-06,82015649,Municipio de Rio Gallegos,91.205,516.0172413793103,19.18,18.33,44.78,3,24,444,322,64.0,4.57,113.0,29.0,11.0,6.0,6.0,13.0
2025-06,82015650,Municipio de Trelew,94.548,510.5,33.03,19.41,42.29,3,32,696,351,59.0,5.26,78.0,23.0,24.0,6.0,5.0,1.0
2025-06,82015651,Municipio la Falda,63.624,620.6428571428571,33.53,24.78,33.53,3,21,506,173,46.0,6.06,22.0,12.0,18.0,8.0,12.0,9.0
2025-06,82015652,Municipio Puerto Madryn,71.062,586.4681647940075,32.43,23.91,45.23,19,134,2832,1485,313.0,6.82,202.0,72.0,68.0,73.0,26.0,25.0
2025-06,82015653,Rafaela,81.762,635.3703703703703,33.73,22.66,47.89,1,12,197,159,28.0,5.56,35.0,17.0,15.0,7.0,2.0,1.0
2025-06,82015654,San Luis,91.002,458.3768115942029,17.5,16.4,45.32,5,20,435,266,78.0,3.79,117.0,48.0,37.0,19.0,5.0,16.0
2025-06,82015655,Termas de Rio Hondo,59.636,473.6842105263158,9.0,16.79,12.5,1,6,185,21,23.0,9.78,9.0,2.0,5.0,5.0,0.0,2.0
2025-06,82015656,Viedma,93.25,674.1363636363636,30.47,28.58,58.07,0,18,271,259,47.0,3.48,75.0,39.0,33.0,14.0,1.0,0.0
2025-06,82015657,Municipio de El Calafate,82.346,671.720698254364,30.03,23.11,42.64,29,117,2760,1426,490.0,4.99,305.0,80.0,164.0,167.0,70.0,91.0
2025-06,82015659,Parana,81.829,504.5197368421053,21.41,16.73,38.53,13,92,1954,1070,173.0,3.93,210.0,81.0,79.0,39.0,15.0,15.0
